-0.70796007,-4.2398295
9.901613,-4.388165
-4.164036,8.765876
5.703522,-6.3104386
-13.320611,-3.6852286
-6.9500613,3.7544372
6.413853,-2.3969302
8.982659,-2.7727594
5.3670697,-5.539033
-0.67052466,8.195564
-1.2352037,7.398484
-0.90998334,4.798474
-12.60886,-7.072007
-7.359048,5.8737493
6.3155165,-3.4226234
4.312213,4.944835
-0.5281708,5.5815163
6.747124,-8.385446
-0.5998616,5.506174
3.13746,4.516581
-13.867826,-6.2164283
-3.805522,4.3982472
-3.7978582,0.6166288
-3.5918634,8.00078
-1.1191899,-4.4628534
6.493754,-2.281494
-0.65283066,7.482996
-3.770418,4.335552
-1.5999763,3.4824626
-4.83811,1.5942978
-5.28837,4.6788335
-7.6079226,4.3226886
-6.580623,3.7710867
-7.2958727,3.5575163
-0.3825865,5.589209
-4.388161,8.686455
-5.7113247,2.858721
-4.928073,5.9646425
-0.30095607,4.175441
-7.6422095,4.5467253
-0.24597853,6.751461
-12.956035,-4.3568163
-3.7583005,4.1504707
-12.774113,-4.115894
4.120254,4.182356
-3.1950462,6.6503425
8.85552,-5.1051116
-1.224057,-3.967898
7.8156986,-6.2229457
-0.83885306,8.21639
-5.0475397,7.6769433
-3.7485797,8.249726
-0.5887524,6.7676973
4.1805053,4.9369335
-5.8064384,6.135841
-1.6975163,9.022702
-13.337221,-3.8194287
6.4260697,-6.428756
-8.635671,3.573726
-2.990698,9.146911
9.902896,-3.0340493
-6.055943,6.2631326
7.4714894,-6.7793207
-13.597299,-5.4270215
-2.7913177,7.9795628
-4.5451384,2.4819243
-7.8248353,6.0555205
5.5920734,-6.527205
-1.8045775,9.4102955
5.8401566,-3.1554036
-11.215064,-4.2149987
6.0287476,-2.5583012
-12.389044,-6.01543
-3.000548,6.8936663
-7.3772926,5.2172265
-4.057201,7.140375
-3.6579225,7.0470996
-0.4601757,5.9975843
7.696286,-5.2617526
-12.585767,-5.046368
4.730042,-5.4026318
8.461955,-5.3926606
8.118798,-1.8770515
3.9764807,4.51146
9.949266,-2.953622
-11.812182,-3.5749142
6.4543157,-5.0566587
8.183692,-4.816829
-7.8589025,4.8421817
-2.1308846,8.456135
-12.383966,-5.586101
-0.4312387,3.9953675
7.2726955,-2.259361
-1.8206309,3.1868339
6.5672984,-5.989441
-3.2127144,8.867596
-13.151058,-4.25104
6.75906,-6.4835253
-3.0395598,5.5169206
7.31547,-9.037748
-6.076228,5.6275005
-7.741579,4.7436566
-14.218779,-4.2510934
-0.575228,7.9228783
4.024882,-6.442712
-1.0353624,4.5367475
-6.073686,3.9451659
-6.9638357,4.593586
5.486991,-6.4317775
-1.1216513,3.860586
-3.820544,8.940254
8.819337,-2.7137825
-5.217309,5.0760336
8.00411,-4.2904644
-8.033657,4.9199076
-6.828283,5.778683
-3.7400331,6.481223
-12.295251,-4.5118494
-2.5591726,4.8136683
-3.4628668,3.618241
10.547566,-3.7261581
-13.1692705,-3.381237
6.846526,-2.7283287
10.388566,-4.274975
8.324618,-2.4819798
-5.0729856,6.655403
-0.25217277,6.2993736
-13.546603,-5.054265
-13.277816,-3.6305442
-2.7948756,3.99307
-2.1703618,7.3272796
-13.349299,-4.414885
-8.0305,5.5987153
-13.437458,-6.928963
4.6757307,-5.5286593
-4.8433332,8.512072
-13.735782,-5.8963323
-1.3899142,8.55037
-4.625363,1.4300928
6.7758017,-4.6252723
-13.474119,-4.8588567
-1.3755087,4.8593125
-12.784946,-3.3967712
-1.232564,5.139136
-6.587999,4.650137
-4.7390313,5.9403973
-6.7808027,5.6078076
-7.177809,3.5059807
-0.68211824,-4.5886874
-14.250134,-4.9225283
-2.8715394,7.6559415
-0.1913667,3.5023398
8.101797,-3.2297063
-2.9411414,8.077648
7.776839,-5.692058
-13.821783,-3.89157
-0.97313094,-4.407981
-3.9282005,8.634109
7.3969936,-8.386597
-0.60353416,7.6150966
-5.4849553,6.6922
-5.5482025,6.6391606
-2.369364,4.0099645
-3.9359744,6.903677
4.25185,-5.9762974
-2.8280334,4.2804008
-7.7771444,6.045363
-1.1285096,5.6021996
-5.9721932,5.8924623
-3.7600775,1.9227598
-0.21578962,4.495789
10.584838,-3.4055026
-13.45657,-3.6595542
-2.4974034,8.965006
7.6828003,-1.8534383
4.7003655,-6.446086
-4.5913754,5.7414923
7.130159,-1.9957538
-2.614421,4.5200067
-6.8117633,3.7346907
-3.747874,7.904048
-5.8652024,5.2636623
6.684365,-6.371816
7.7480874,-8.583103
-13.970588,-5.405585
-1.4182296,3.5294318
9.04586,-3.3631358
4.3515477,-5.558194
-13.878983,-6.1826577
8.503941,9.487168
3.0672038,4.449296
-7.2487817,4.976471
-2.9619277,8.751996
7.8633904,-1.756115
-2.0485523,8.802837
-13.911859,-5.8407493
-7.158703,3.3473544
-7.778859,6.0246987
-13.991713,-5.010902
-5.907617,6.2712774
-3.0089638,5.0481963
4.8101773,-5.5832925
4.0192356,4.894275
-3.8633094,4.444654
-13.163892,-6.699619
6.5634646,-4.712001
9.602173,-4.661113
-3.4687083,3.9626098
-1.7161487,3.6306531
-7.3561397,4.400956
-13.372299,-7.0502944
-4.289037,8.429594
7.691359,-5.32362
-2.5681899,4.17194
6.8027935,-5.240382
-1.0935838,7.7499213
-5.416859,6.059035
-1.5921023,-4.556084
-3.3222203,8.652976
8.291879,-4.270549
7.912502,-2.8662994
-0.08454981,3.1030147
6.7766194,-5.370058
6.0521297,-3.8763018
-4.795878,6.7473125
8.565645,-4.523164
5.850704,-6.124017
-0.58550376,-4.1260285
-7.9094563,4.4998097
-4.135538,1.6918366
-2.3960137,8.653556
-2.924548,2.0584686
-4.069502,4.361306
-6.6059055,2.3610053
-3.753487,0.8243399
-4.818127,7.34881
5.516855,-3.267743
-6.3637247,2.2747648
-2.6433096,5.196918
7.0425262,-2.6900613
-0.22157334,4.2809267
-0.21943204,7.6810064
3.930674,4.4545007
-2.88649,8.585349
-13.870097,-4.1904078
-4.8765645,5.7737565
-5.8588295,6.3380094
-2.7629895,4.2608986
-7.0056143,4.724243
-3.3567374,1.2433916
-0.859221,6.6229925
7.501654,-4.574421
-4.9206586,7.289891
-1.5819105,5.9868636
6.359369,-2.662958
-6.66719,5.914972
-2.728038,7.734724
-1.0073504,-4.25974
-12.490502,-4.438356
-5.0619197,4.707654
-1.2707154,5.2984247
8.157053,-5.23526
-14.162508,-5.49863
8.001326,-2.961646
5.738013,-4.056707
-6.6459255,2.2640412
-4.37306,6.7622876
-5.1814456,5.7709284
7.844799,-6.8015223
3.876065,4.0847445
-1.7363226,3.601182
6.069558,-3.2139392
-1.0728197,7.840439
7.950869,-4.5562882
-3.3435414,8.060239
-1.9753364,7.218995
-6.4541097,5.200071
-4.4573784,6.752067
-12.804203,-3.2770104
-1.4307712,3.8152456
9.324253,-2.8054821
-8.077768,4.5158706
6.8271546,-5.2130766
-8.99542,3.8151991
-5.881679,6.816236
-12.0825,-3.6797705
-6.7413983,2.7326784
-5.222839,5.636847
4.622753,-5.7730656
-7.821037,4.144044
5.5950346,-4.9970922
7.4803834,-1.9231149
-12.384537,-3.979084
-12.624714,-4.3508015
-10.84286,-3.045537
9.886516,-2.860553
-3.533481,0.7940252
-0.6373043,6.511692
-6.0046587,4.932518
7.028876,-6.353091
-13.156926,-5.8750315
-2.8146586,3.9585025
-5.2976813,5.02229
-6.086178,5.1086135
-14.360873,-5.644958
-1.2529017,5.199945
-12.448811,-5.4639606
-7.5403695,4.6647315
6.3680143,-5.476573
5.438693,-6.3115396
10.429466,-4.2232823
-2.7254586,5.526819
-7.2003407,4.435367
-1.1362374,6.292397
-7.1537704,2.6378593
-12.831395,-3.7611265
-11.586951,-2.97942
3.9426813,-5.790719
7.4578032,-5.3679943
-0.5568377,-4.170421
-4.4012866,3.094248
-0.9902377,6.388851
10.650409,-3.230959
-13.876186,-5.6969557
-12.051162,-6.4615755
-4.0101566,8.3838215
-2.0198524,7.961547
-2.350654,4.53283
-11.5218,-4.195093
8.503466,-2.42957
3.840499,4.4632883
-12.42756,-3.6905677
-4.8774114,6.7603054
4.04891,4.3589582
-5.646241,3.2291453
-4.245625,1.0673939
-6.898797,3.7429807
-0.14981079,6.6995544
7.832693,-6.064069
-5.7815127,5.265633
-5.129922,6.709579
7.3431244,-4.822501
8.328571,-5.532216
-12.848205,-7.0991774
5.2086897,-4.9821677
-3.026233,5.95258
-5.4414268,5.196017
-11.783708,-6.1709228
8.068019,-5.0000796
6.9490285,-6.1479545
-14.066164,-5.7322736
9.205234,-2.829511
-5.655089,7.605973
-8.594316,3.6163583
6.5553317,-2.7288017
-0.699251,5.268598
5.801919,-2.9422538
6.6927767,-4.7374835
-4.685453,1.3544157
-12.529975,-4.7458167
-0.6292879,8.190023
-1.4738383,-4.982087
4.1789756,4.6006703
6.1351976,-2.760522
-1.8078253,4.6131363
-5.0193214,4.6472535
6.3958125,-5.8961077
0.061304037,4.6835423
-13.438894,-3.8972878
8.812133,-4.4741926
6.2676034,-6.0434904
-4.8105073,7.6395087
-1.157484,7.7684264
-4.820095,1.5777426
-2.4004157,8.624409
-5.073244,6.635188
-3.787722,6.8186913
8.015099,-7.6368294
7.4996967,-8.481239
-1.350259,-5.0418077
-4.3932347,8.236009
-7.1260753,3.1919377
-14.408597,-4.6197653
-4.4910293,1.3722674
6.62627,-6.1281824
-3.4136212,3.8058915
-1.7981035,8.388881
-1.1679468,8.247475
-0.6474185,8.584457
-9.34858,3.7401428
5.6743903,-3.1070933
7.289751,-4.4121056
-5.0094013,8.294154
-3.9227948,0.9670895
-3.3951886,8.200967
7.3259034,-2.3839424
-13.073942,-5.9153557
9.949112,-3.5990274
6.321194,-6.1825986
-1.8898358,5.5143604
5.5215926,-4.307223
-6.8187337,4.436007
-12.084703,-4.4146
-3.7890635,7.5200057
-12.238491,-7.2349763
-6.659487,2.85579
8.236676,-5.547744
-12.229362,-4.0460315
-7.1007338,4.9143205
-0.56536174,3.7572446
5.3828363,-6.1129227
-14.072382,-5.581862
-6.145235,4.572528
-2.0487397,3.200841
-13.600006,-5.1236205
6.281422,-6.6426888
5.9129295,-7.216394
10.414802,-3.4695494
-4.681354,1.7129788
7.210152,-2.3272552
-8.762553,3.4090333
-1.6400427,7.046319
-7.04403,5.4376454
8.48217,9.50553
7.169503,-9.009812
-6.3480253,2.2840073
7.354376,-1.969557
-3.68105,8.907724
-6.751381,3.9080656
-6.7215314,5.873416
7.972749,-4.0517974
-12.154716,-3.5270324
4.2235537,-5.9016585
5.135261,-5.7308645
-6.3327246,6.072221
-0.84840924,-3.4345472
-9.23532,3.7877247
-6.853365,5.8402987
-3.7532012,6.9249873
7.440333,-2.173304
6.651673,-8.37318
-0.9952666,-3.700798
-4.2034316,6.2211556
-6.929791,2.270562
-4.176473,6.866532
-1.6780701,-4.649327
-13.479708,-6.483347
-6.123369,5.484285
-2.5408185,8.587362
-3.395476,8.180979
-6.488904,6.1691465
-13.435472,-5.0569277
5.821656,-4.73086
-3.9677615,2.35375
-6.8948355,5.9257407
4.443563,-6.8789153
-2.3952653,4.461119
-13.034953,-6.335679
-0.75194764,8.189543
6.250482,-7.36094
-11.972163,-7.0741296
-4.498717,5.84745
-6.71667,2.118685
8.77372,-3.599245
-8.026742,5.6589746
6.4747934,-6.451365
6.692091,-2.7131276
6.751739,-2.248166
7.7755346,-4.2891536
-14.093931,-4.6169004
-2.907326,9.149771
6.6421447,-2.2875655
6.589084,-6.710246
8.887859,-2.2822194
-3.7786512,1.1027435
7.204821,-2.546202
9.102885,-3.1505232
-1.407752,8.938558
-1.6857392,5.281376
7.3464036,-2.1478536
4.06101,3.9730833
-7.6813874,5.15314
-7.140868,2.4000838
4.317362,-6.5357647
-3.2394807,8.013538
-5.2898507,6.571801
8.103336,-3.9947028
6.0091786,-5.641807
3.8801396,4.1990294
7.012042,-3.6977625
4.309032,4.7659135
-3.8383422,4.820394
8.211491,-3.2800665
-3.320398,4.3365064
-10.683163,-3.120306
-4.124123,4.771146
7.220172,-7.60046
6.449594,-6.477455
0.31105977,4.363276
-11.925973,-5.4897327
-3.3704531,3.5053043
-5.94234,6.1775827
5.9177375,-5.172284
-1.4531411,4.6797996
6.1126904,-3.9195287
7.235307,-3.5272145
4.394104,-5.805781
6.0704527,-5.2527013
-1.0600786,6.9142804
9.456976,-4.1203065
-1.5897652,-4.5818157
-0.025853705,6.717386
-0.8962594,5.40761
8.137343,-3.844719
-0.46731505,5.508585
-13.359383,-4.10949
6.622464,-7.3302774
-1.609916,8.343798
6.1270123,-3.4315376
-6.4576106,4.435519
-7.916366,4.4301085
-1.6567683,-4.105134
-13.678652,-5.6128488
-7.7798276,4.301762
-12.178041,-4.936735
-6.039749,5.101378
-1.4172168,4.7852435
-5.5495543,7.9166055
5.355822,-3.3591354
-0.41795015,7.2813697
7.227183,-8.921327
-6.892357,5.4170156
7.021907,-4.189288
4.426825,-5.2357016
8.068919,-5.62319
-2.4198701,6.587868
6.549972,-2.867067
-1.0258754,5.228277
7.4949193,-2.259697
7.192298,-3.0851321
-12.80054,-3.9151366
-7.5756907,6.074632
-6.9174905,5.9341283
-4.230311,8.516346
4.2809834,-5.7380676
-3.0374122,8.321056
-13.358784,-6.328176
-2.4396589,6.2922034
-2.3798797,5.108641
7.4277773,-3.2012806
-4.44884,2.847938
-6.8197393,4.7505083
-0.44641823,6.3141685
4.034743,-6.2126555
-11.921798,-4.4419584
-4.2577667,8.613229
-3.154747,6.3054395
-13.848709,-5.416474
-6.6894984,2.258576
6.7587,-5.963823
-1.090235,-3.8042672
-1.8858134,8.152385
-14.350144,-5.6991324
-0.6092819,7.8550224
7.470345,-4.832392
-4.9556923,4.9363136
-6.8671074,4.4879713
-7.930109,4.4271154
8.572753,-6.540268
10.638611,-3.5200324
10.305786,-4.106791
7.83767,-7.3132467
-12.623688,-5.3941407
-3.820416,7.211613
-0.12022977,3.1455765
-12.186606,-3.8637795
-2.804476,3.4508042
4.311615,-6.7014904
-3.381643,1.0879226
-6.169517,7.1084642
7.4018354,-5.350273
10.472836,-3.8732562
-3.8458583,2.55658
-2.2747755,7.480187
7.8945894,-5.4418907
-13.093681,-7.238477
-12.204778,-5.3951244
6.786516,-3.558655
-5.2648263,2.318972
7.559277,-8.718769
-4.3828816,7.478446
3.9164689,-5.755089
-4.6841717,7.2894225
8.404039,-4.009898
-1.7999386,3.6935215
7.1184373,-6.9659896
-4.5480556,6.0993743
-1.3883138,-4.598805
-10.889427,-3.176763
7.0830874,-2.0435057
-5.9560266,6.021522
-3.2022042,5.8911567
7.2276597,-2.2369869
-11.880911,-4.9336095
-13.69683,-5.370128
-5.6631956,4.776454
8.969706,-5.3994927
6.4911027,-8.021542
5.7176948,-6.756879
-0.86169404,5.708217
-0.7257246,5.107366
6.3216076,-5.55798
-5.004468,4.0327134
5.7844954,-5.3215766
-1.1333648,-3.985552
7.1889396,-4.8755946
-3.6749668,6.729029
-6.021864,4.2290416
-14.004403,-3.9240468
-7.942245,4.791201
-1.3635736,7.482981
6.5713363,-5.7751
8.745548,-5.0618057
-2.0998428,8.637041
-0.42144862,4.282271
-12.357046,-4.9686666
7.808491,-5.5442433
7.77925,-7.6697373
-5.9615774,5.2807035
-1.9004806,4.012917
8.033913,-5.5549836
-12.539478,-7.1230288
-14.068901,-5.956359
6.7750483,-1.9925064
-1.2999032,6.8064647
-14.148181,-5.0567737
-4.1782146,1.152519
-4.357651,7.554838
-1.845738,-4.623883
-5.4897532,5.1255264
-12.148043,-6.2598186
-3.1848176,5.2258286
-12.815373,-3.9354534
8.258835,-2.0516365
-2.3121636,6.9855223
-3.9190986,8.597085
-1.226138,8.960431
-6.856508,3.0573828
-7.2776012,5.5031447
-0.6308928,8.37205
6.683599,-3.458204
-0.4790468,6.7377896
-4.0256724,6.8458514
5.5841417,-4.653966
8.137792,-5.404304
5.055612,-6.386157
-13.80582,-4.1884284
-13.31359,-3.6599226
-3.437505,5.878063
-14.406995,-4.8910117
-3.701691,8.856003
-13.878477,-3.963168
7.10461,-5.9698563
-2.0839524,5.4400616
6.10454,-6.0635753
-1.2234268,8.70439
-0.22116672,7.8097515
-12.052057,-3.5964866
-0.29583812,5.45021
-6.918731,3.1699536
-4.3856936,1.3027506
-6.935768,3.6485515
-12.924242,-6.777376
-7.07169,6.100848
5.145803,-5.27126
-0.27912915,7.4903903
-11.689772,-3.2721448
0.45631722,4.1169543
8.8120575,-6.075257
-4.234742,8.608013
-6.223134,4.5590596
-2.8408017,4.58007
-6.744148,4.9196134
-5.2283034,2.7227542
-12.050705,-7.091572
-3.91726,1.8138626
5.53252,-7.497833
9.060597,-5.864529
9.41594,-2.8803194
-13.284128,-4.8166027
8.008666,-4.6289754
7.43705,-3.90983
-3.7764862,1.137189
7.8631306,-1.8551718
-6.5286875,6.0865903
-0.34987232,7.758509
4.9285655,-5.3764777
4.8554783,-6.2174516
-9.109815,3.2635329
-4.25953,6.931147
8.359915,-4.7554836
6.1839333,-4.6117644
4.1459775,4.660594
-6.420993,5.7501106
-12.658509,-5.698579
-7.893692,5.8105497
4.0115886,4.855075
-1.7570167,4.5803576
-0.43893382,8.5650215
6.1044407,-6.4480953
4.9080324,-5.720021
-12.800332,-3.7873445
-7.1937804,5.5563054
7.427487,-5.1932836
-6.762994,5.624715
-7.254966,5.555475
-0.77513397,7.876401
-4.09748,7.846239
-14.125932,-4.613697
-1.2146616,4.3278847
-10.964661,-3.0612156
8.432665,-4.4391637
6.881409,-5.6542172
-7.2510896,6.0260115
-3.1626866,6.5004563
-6.7116933,5.3099732
-4.9926133,4.3892503
-4.8487873,6.626991
-0.4540321,7.0372405
-6.6786714,2.486982
-3.8896143,0.7987962
9.171517,-2.6799138
-6.9479604,4.879713
-1.7625694,4.086681
7.3795505,-5.006698
-0.6958411,7.335406
-5.76508,4.7994184
-2.244177,4.8861847
-4.304109,8.381876
-4.383505,4.7558155
-2.9718652,4.4838595
-9.179555,3.7975016
-13.913712,-4.644818
4.9235177,-6.3205914
7.697574,-5.367329
5.632112,-7.133335
6.9498796,-3.7568731
-5.860371,5.264235
-11.711198,-6.944898
-1.1417236,8.1832695
